id,method_id,annotation_type_id,annotation_category,entity_type,entity_id,value,created_at,updated_at
"423301","9","6","prediction","articles","378746","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9806439876556396, ""presence_score"": 0.3805062053006376, ""partial_veracity"": ""unknown""}]}","2020-03-30 02:07:38.032777+02","2021-08-24 11:10:24.059527+02"
"429060","9","6","prediction","articles","808581","{""claims"": []}","2020-04-17 04:26:14.376375+02","2021-07-10 14:47:22.38269+02"
"307290","9","6","prediction","articles","265265","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.512731671333313, ""presence_score"": 0.43021437772889676, ""partial_veracity"": ""unknown""}]}","2020-03-08 15:08:26.444613+01","2021-07-21 05:10:40.025021+02"
"460066","9","6","prediction","articles","911901","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 7170, ""presence"": ""yes"", ""stance_score"": 0.9983165264129639, ""presence_score"": 0.4209632457206806, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.9502262473106384, ""presence_score"": 0.3614782619511745, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7145, ""presence"": ""yes"", ""stance_score"": 0.9989547729492188, ""presence_score"": 0.39934877003384583, ""partial_veracity"": ""true""}]}","2020-09-23 17:18:26.616453+02","2022-03-15 04:10:15.917434+01"
"425564","9","6","prediction","articles","807732","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6048, ""presence"": ""yes"", ""stance_score"": 0.9546573758125305, ""presence_score"": 0.46210567616520554, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.7454761266708374, ""presence_score"": 0.502827800953243, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 5936, ""presence"": ""yes"", ""stance_score"": 0.8013875484466553, ""presence_score"": 0.5487371604393315, ""partial_veracity"": ""unknown""}]}","2020-04-04 02:49:21.869253+02","2021-09-20 00:07:53.027014+02"
"350692","9","6","prediction","articles","342610","{""claims"": []}","2020-03-08 20:57:49.652907+01","2022-02-19 20:26:05.112983+01"
"330310","9","6","prediction","articles","437107","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3035, ""presence"": ""yes"", ""stance_score"": 0.9900913238525391, ""presence_score"": 0.3717086658224444, ""partial_veracity"": ""unknown""}]}","2020-03-08 18:10:46.98075+01","2022-02-19 20:27:41.468548+01"
"350714","9","6","prediction","articles","342635","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9851323962211609, ""presence_score"": 0.48519630456261126, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:57:59.774872+01","2022-03-15 04:13:01.278124+01"
"352171","9","6","prediction","articles","345399","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 1869, ""presence"": ""yes"", ""stance_score"": 0.9999618530273438, ""presence_score"": 0.4677177172753557, ""partial_veracity"": ""true""}]}","2020-03-08 21:07:40.074834+01","2022-03-15 03:28:21.729714+01"
"339319","9","6","prediction","articles","324800","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6048, ""presence"": ""yes"", ""stance_score"": 0.9190977811813354, ""presence_score"": 0.4371987733415333, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.8204002976417542, ""presence_score"": 0.46393212189213934, ""partial_veracity"": ""unknown""}]}","2020-03-08 19:44:21.725566+01","2021-09-20 00:12:58.926673+02"
"334030","9","6","prediction","articles","314910","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6046, ""presence"": ""yes"", ""stance_score"": 0.996988832950592, ""presence_score"": 0.4147558972168192, ""partial_veracity"": ""unknown""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5430, ""presence"": ""yes"", ""stance_score"": 0.9892336130142212, ""presence_score"": 0.3613056082206762, ""partial_veracity"": ""false""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2168, ""presence"": ""yes"", ""stance_score"": 0.999875545501709, ""presence_score"": 0.38368252349773474, ""partial_veracity"": ""unknown""}]}","2020-03-08 19:00:14.138009+01","2021-09-20 01:20:25.213814+02"
"327452","9","6","prediction","articles","301481","{""claims"": []}","2020-03-08 17:49:04.182224+01","2021-07-10 14:58:06.929526+02"
"316172","9","6","prediction","articles","542335","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6048, ""presence"": ""yes"", ""stance_score"": 0.985528290271759, ""presence_score"": 0.45839274189674445, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9265283346176147, ""presence_score"": 0.5650870855045833, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.9786387085914612, ""presence_score"": 0.38844245291367024, ""partial_veracity"": ""unknown""}]}","2020-03-08 16:04:59.095186+01","2021-09-20 00:20:32.64238+02"
"322986","9","6","prediction","articles","426038","{""claims"": []}","2020-03-08 17:02:18.367271+01","2021-07-10 13:38:27.924324+02"
"346399","9","6","prediction","articles","334751","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.8646584749221802, ""presence_score"": 0.35531321814561356, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:28:53.93478+01","2022-03-09 22:15:44.894338+01"
"423218","9","6","prediction","articles","377673","{""claims"": []}","2020-03-30 02:02:02.689124+02","2021-07-10 13:39:30.488542+02"
"428731","9","6","prediction","articles","374616","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.6344976425170898, ""presence_score"": 0.4572773493947169, ""partial_veracity"": ""unknown""}]}","2020-04-16 04:06:02.420089+02","2021-07-21 06:58:14.927903+02"
"345355","9","6","prediction","articles","332392","{""claims"": []}","2020-03-08 20:21:16.874551+01","2022-03-15 03:18:43.465851+01"
"361877","9","6","prediction","articles","369793","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9999961853027344, ""presence_score"": 0.497838739819034, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.9999997615814209, ""presence_score"": 0.38057125611442, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:19:37.631086+01","2021-09-20 00:11:46.839317+02"
"429614","9","6","prediction","articles","307555","{""claims"": []}","2020-04-19 04:54:58.829078+02","2021-07-10 16:43:22.517681+02"
"422509","9","6","prediction","articles","806175","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9992396831512451, ""presence_score"": 0.5768532464414956, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.996166467666626, ""presence_score"": 0.3662446309012111, ""partial_veracity"": ""unknown""}]}","2020-03-26 00:54:01.942121+01","2021-08-24 11:37:40.935412+02"
"326871","9","6","prediction","articles","300652","{""claims"": [{""rating"": ""unknown"", ""stance"": ""contradicting"", ""claim_id"": 2048, ""presence"": ""yes"", ""stance_score"": 0.7170411944389343, ""presence_score"": 0.5250478829403937, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 4593, ""presence"": ""yes"", ""stance_score"": 0.8200685381889343, ""presence_score"": 0.5565075031732282, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""contradicting"", ""claim_id"": 5150, ""presence"": ""yes"", ""stance_score"": 0.6148461699485779, ""presence_score"": 0.36401830092313153, ""partial_veracity"": ""true""}]}","2020-03-08 17:44:19.812095+01","2022-03-09 22:06:45.764288+01"
"345760","9","6","prediction","articles","333548","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 1869, ""presence"": ""yes"", ""stance_score"": 1.0, ""presence_score"": 0.37653611555518635, ""partial_veracity"": ""true""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2839, ""presence"": ""yes"", ""stance_score"": 0.7799232602119446, ""presence_score"": 0.35675872108205203, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2680, ""presence"": ""yes"", ""stance_score"": 0.9129431247711182, ""presence_score"": 0.4069736661630468, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:24:20.52172+01","2022-02-15 17:39:29.338982+01"
"418155","9","6","prediction","articles","348972","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6049, ""presence"": ""yes"", ""stance_score"": 0.9958879351615906, ""presence_score"": 0.36226849467893546, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9300856590270996, ""presence_score"": 0.5326065259693117, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 5935, ""presence"": ""yes"", ""stance_score"": 0.9695055484771729, ""presence_score"": 0.3903891943036009, ""partial_veracity"": ""true""}]}","2020-03-13 00:20:17.889805+01","2021-12-17 18:51:35.079806+01"
"309930","9","6","prediction","articles","269228","{""claims"": []}","2020-03-08 15:26:20.020753+01","2021-07-10 15:07:55.612529+02"
"329126","9","6","prediction","articles","304241","{""claims"": []}","2020-03-08 18:01:44.167572+01","2021-07-21 04:00:46.539123+02"
"365649","9","6","prediction","articles","373898","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9912551641464233, ""presence_score"": 0.5687259511145962, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.9936118721961975, ""presence_score"": 0.3552898012216842, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:42:53.523375+01","2021-07-21 06:20:41.252858+02"
"334002","9","6","prediction","articles","314836","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9924842715263367, ""presence_score"": 0.5975082936703737, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6046, ""presence"": ""yes"", ""stance_score"": 0.9876540303230286, ""presence_score"": 0.5901105882520316, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2168, ""presence"": ""yes"", ""stance_score"": 0.9592909812927246, ""presence_score"": 0.3545309129114019, ""partial_veracity"": ""unknown""}]}","2020-03-08 18:59:26.210719+01","2022-03-15 04:57:37.863234+01"
"366269","9","6","prediction","articles","374529","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9991884827613831, ""presence_score"": 0.5905417762161366, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6067, ""presence"": ""yes"", ""stance_score"": 0.9983283877372742, ""presence_score"": 0.4681150296925272, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:46:28.792427+01","2021-12-05 06:08:00.014885+01"
"423167","9","6","prediction","articles","377256","{""claims"": []}","2020-03-30 01:59:57.348+02","2021-07-10 13:39:04.616681+02"
"446655","9","6","prediction","articles","845886","{""claims"": []}","2020-07-10 02:23:58.033236+02","2021-12-17 18:58:57.311941+01"
"366031","9","6","prediction","articles","374287","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9505774974822998, ""presence_score"": 0.48740412389110244, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:45:10.960692+01","2021-07-21 06:36:23.527893+02"
"362013","9","6","prediction","articles","369958","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2853, ""presence"": ""yes"", ""stance_score"": 0.9526023864746094, ""presence_score"": 0.3815923182204281, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 6631, ""presence"": ""yes"", ""stance_score"": 0.9702033400535583, ""presence_score"": 0.3505636591962085, ""partial_veracity"": ""true""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3030, ""presence"": ""yes"", ""stance_score"": 0.9989973902702332, ""presence_score"": 0.3837772251770195, ""partial_veracity"": ""unknown""}]}","2020-03-08 22:20:52.017644+01","2021-12-17 18:53:39.953094+01"
"348947","9","6","prediction","articles","380242","{""claims"": []}","2020-03-08 20:45:35.695676+01","2021-09-22 02:14:58.953793+02"
"346105","9","6","prediction","articles","334227","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9974604845046997, ""presence_score"": 0.5687259511145962, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6066, ""presence"": ""yes"", ""stance_score"": 0.998891294002533, ""presence_score"": 0.3552898012216842, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 799, ""presence"": ""yes"", ""stance_score"": 0.9999196529388428, ""presence_score"": 0.38210332276344583, ""partial_veracity"": ""true""}]}","2020-03-08 20:26:52.40049+01","2022-01-25 17:36:57.685482+01"
"418470","9","6","prediction","articles","335754","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.993364691734314, ""presence_score"": 0.5006207523658716, ""partial_veracity"": ""unknown""}]}","2020-03-13 00:25:57.131409+01","2021-09-20 01:32:03.640225+02"
"345948","9","6","prediction","articles","333882","{""claims"": []}","2020-03-08 20:25:44.230657+01","2022-03-15 03:52:25.999375+01"
"325377","9","6","prediction","articles","429247","{""claims"": []}","2020-03-08 17:25:47.303123+01","2021-11-12 16:43:25.136844+01"
"371673","9","6","prediction","articles","380359","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9992784857749939, ""presence_score"": 0.43256992571278396, ""partial_veracity"": ""unknown""}]}","2020-03-08 23:17:07.876933+01","2021-07-21 05:26:44.241299+02"
"504919","9","6","prediction","articles","985295","{""claims"": []}","2021-02-06 17:37:58.776981+01","2021-02-06 17:37:58.776981+01"
"504934","9","6","prediction","articles","985380","{""claims"": []}","2021-02-06 17:38:15.716407+01","2021-02-06 17:38:15.716407+01"
"504941","9","6","prediction","articles","985396","{""claims"": []}","2021-02-06 17:38:24.28461+01","2021-02-06 17:38:24.28461+01"
"504942","9","6","prediction","articles","985397","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3021, ""presence"": ""yes"", ""stance_score"": 0.9983925223350525, ""presence_score"": 0.37022728594732635, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:24.938079+01","2021-02-06 17:38:24.938079+01"
"504943","9","6","prediction","articles","985398","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2360, ""presence"": ""yes"", ""stance_score"": 0.9077042937278748, ""presence_score"": 0.5167100445587313, ""partial_veracity"": ""unknown""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2143, ""presence"": ""yes"", ""stance_score"": 0.9661043882369995, ""presence_score"": 0.38281316281231015, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:26.06117+01","2021-02-06 17:38:26.06117+01"
"340872","9","6","prediction","articles","325285","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9394121766090393, ""presence_score"": 0.4719378121463627, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 5935, ""presence"": ""yes"", ""stance_score"": 0.9450302124023438, ""presence_score"": 0.3864404443726044, ""partial_veracity"": ""true""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 5936, ""presence"": ""yes"", ""stance_score"": 0.9386836886405945, ""presence_score"": 0.511327942926304, ""partial_veracity"": ""unknown""}]}","2020-03-08 19:51:16.201504+01","2021-12-17 18:56:01.403416+01"
"504929","9","6","prediction","articles","985371","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.9408960938453674, ""presence_score"": 0.5066929313837714, ""partial_veracity"": ""true""}]}","2021-02-06 17:38:09.904051+01","2022-03-09 21:45:02.424555+01"
"346002","9","6","prediction","articles","333988","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.968275249004364, ""presence_score"": 0.4724139077065428, ""partial_veracity"": ""unknown""}]}","2020-03-08 20:26:07.408866+01","2021-07-21 07:19:21.93142+02"
"504908","9","6","prediction","articles","985088","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5335, ""presence"": ""yes"", ""stance_score"": 0.9982749223709106, ""presence_score"": 0.35184249927998995, ""partial_veracity"": ""false""}]}","2021-02-06 17:37:45.196447+01","2022-03-15 03:49:26.775724+01"
"504936","9","6","prediction","articles","985384","{""claims"": []}","2021-02-06 17:38:18.554236+01","2022-03-09 21:45:17.764611+01"
"320704","9","6","prediction","articles","291283","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 5936, ""presence"": ""yes"", ""stance_score"": 0.7650556564331055, ""presence_score"": 0.5018881395378955, ""partial_veracity"": ""unknown""}]}","2020-03-08 16:43:06.189827+01","2021-09-20 00:03:55.829014+02"
"504918","9","6","prediction","articles","985294","{""claims"": []}","2021-02-06 17:37:58.08052+01","2021-02-06 17:37:58.08052+01"
"504922","9","6","prediction","articles","985301","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 7036, ""presence"": ""yes"", ""stance_score"": 0.692043125629425, ""presence_score"": 0.39377189353761044, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:00.95857+01","2021-02-06 17:38:00.95857+01"
"504928","9","6","prediction","articles","985312","{""claims"": []}","2021-02-06 17:38:08.407977+01","2021-02-06 17:38:08.407977+01"
"504931","9","6","prediction","articles","985374","{""claims"": []}","2021-02-06 17:38:12.143233+01","2021-02-06 17:38:12.143233+01"
"504932","9","6","prediction","articles","985376","{""claims"": []}","2021-02-06 17:38:13.154886+01","2021-02-06 17:38:13.154886+01"
"504956","9","6","prediction","articles","985430","{""claims"": []}","2021-02-06 17:38:37.95203+01","2021-02-06 17:38:37.95203+01"
"504968","9","6","prediction","articles","985513","{""claims"": []}","2021-02-06 17:38:50.176356+01","2021-02-06 17:38:50.176356+01"
"504971","9","6","prediction","articles","985527","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.5300080180168152, ""presence_score"": 0.4058782531774454, ""partial_veracity"": ""false""}, {""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2168, ""presence"": ""yes"", ""stance_score"": 0.8277685642242432, ""presence_score"": 0.3633355853214683, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:54.341454+01","2021-02-06 17:38:54.341454+01"
"504958","9","6","prediction","articles","985432","{""claims"": []}","2021-02-06 17:38:40.113178+01","2022-03-09 21:45:41.201816+01"
"492191","9","6","prediction","articles","957677","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 6050, ""presence"": ""yes"", ""stance_score"": 0.9452463984489441, ""presence_score"": 0.5749321186706798, ""partial_veracity"": ""unknown""}]}","2020-11-29 10:30:54.159608+01","2021-09-20 01:09:10.62254+02"
"504913","9","6","prediction","articles","985163","{""claims"": []}","2021-02-06 17:37:52.62042+01","2022-03-09 21:43:26.204708+01"
"504923","9","6","prediction","articles","985307","{""claims"": []}","2021-02-06 17:38:01.947597+01","2022-03-09 21:44:46.488353+01"
"504930","9","6","prediction","articles","985372","{""claims"": []}","2021-02-06 17:38:11.452683+01","2022-03-09 21:45:05.635616+01"
"504927","9","6","prediction","articles","985311","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 2004, ""presence"": ""yes"", ""stance_score"": 0.4709482789039612, ""presence_score"": 0.36835677684738827, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:07.382689+01","2021-06-14 10:04:19.886253+02"
"504945","9","6","prediction","articles","985400","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 1837, ""presence"": ""yes"", ""stance_score"": 0.9411295652389526, ""presence_score"": 0.4357495842422294, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:28.309063+01","2021-05-07 15:53:01.762506+02"
"504933","9","6","prediction","articles","985379","{""claims"": []}","2021-02-06 17:38:15.00494+01","2022-03-09 21:45:14.012473+01"
"504911","9","6","prediction","articles","985098","{""claims"": []}","2021-02-06 17:37:49.569961+01","2021-02-06 17:37:49.569961+01"
"504912","9","6","prediction","articles","985117","{""claims"": []}","2021-02-06 17:37:50.554834+01","2021-02-06 17:37:50.554834+01"
"504914","9","6","prediction","articles","985164","{""claims"": []}","2021-02-06 17:37:53.474382+01","2021-02-06 17:37:53.474382+01"
"504915","9","6","prediction","articles","985167","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 3680, ""presence"": ""yes"", ""stance_score"": 0.9723189473152161, ""presence_score"": 0.3579950985536554, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:37:54.365539+01","2021-02-06 17:37:54.365539+01"
"504916","9","6","prediction","articles","985283","{""claims"": []}","2021-02-06 17:37:56.543927+01","2021-02-06 17:37:56.543927+01"
"504921","9","6","prediction","articles","985300","{""claims"": []}","2021-02-06 17:38:00.272234+01","2021-02-06 17:38:00.272234+01"
"504937","9","6","prediction","articles","985385","{""claims"": []}","2021-02-06 17:38:19.351783+01","2021-02-06 17:38:19.351783+01"
"504938","9","6","prediction","articles","985386","{""claims"": []}","2021-02-06 17:38:20.432172+01","2021-02-06 17:38:20.432172+01"
"504940","9","6","prediction","articles","985390","{""claims"": []}","2021-02-06 17:38:23.349163+01","2021-02-06 17:38:23.349163+01"
"504944","9","6","prediction","articles","985399","{""claims"": []}","2021-02-06 17:38:27.460507+01","2021-02-06 17:38:27.460507+01"
"504950","9","6","prediction","articles","985412","{""claims"": []}","2021-02-06 17:38:32.129755+01","2021-02-06 17:38:32.129755+01"
"504979","9","6","prediction","articles","985757","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.6958377361297607, ""presence_score"": 0.43407809588306595, ""partial_veracity"": ""true""}]}","2021-02-06 17:39:05.612209+01","2021-02-06 17:39:05.612209+01"
"504909","9","6","prediction","articles","985090","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 4944, ""presence"": ""yes"", ""stance_score"": 0.886681854724884, ""presence_score"": 0.35577441766889395, ""partial_veracity"": ""unknown""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 4583, ""presence"": ""yes"", ""stance_score"": 0.7850216031074524, ""presence_score"": 0.4474553032571434, ""partial_veracity"": ""true""}]}","2021-02-06 17:37:46.28717+01","2022-01-20 11:33:05.95578+01"
"504973","9","6","prediction","articles","985531","{""claims"": [{""rating"": ""unknown"", ""stance"": ""supporting"", ""claim_id"": 476, ""presence"": ""yes"", ""stance_score"": 0.9965219497680664, ""presence_score"": 0.3590664379082676, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:58.311153+01","2022-02-27 15:12:00.227986+01"
"504910","9","6","prediction","articles","985095","{""claims"": [{""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 4769, ""presence"": ""yes"", ""stance_score"": 0.7565337419509888, ""presence_score"": 0.5796500363733456, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 399, ""presence"": ""yes"", ""stance_score"": 0.8972719311714172, ""presence_score"": 0.5915184805024624, ""partial_veracity"": ""false""}, {""rating"": ""false"", ""stance"": ""supporting"", ""claim_id"": 5982, ""presence"": ""yes"", ""stance_score"": 0.9688133597373962, ""presence_score"": 0.404871451337137, ""partial_veracity"": ""false""}, {""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.6833604574203491, ""presence_score"": 0.5203174269737765, ""partial_veracity"": ""true""}]}","2021-02-06 17:37:48.788707+01","2022-03-09 21:42:49.919287+01"
"504935","9","6","prediction","articles","985381","{""claims"": []}","2021-02-06 17:38:16.706085+01","2021-02-06 17:38:16.706085+01"
"504949","9","6","prediction","articles","985408","{""claims"": []}","2021-02-06 17:38:31.425059+01","2021-02-06 17:38:31.425059+01"
"504952","9","6","prediction","articles","985421","{""claims"": []}","2021-02-06 17:38:34.437149+01","2021-02-06 17:38:34.437149+01"
"504954","9","6","prediction","articles","985426","{""claims"": []}","2021-02-06 17:38:36.220872+01","2021-02-06 17:38:36.220872+01"
"504959","9","6","prediction","articles","985437","{""claims"": []}","2021-02-06 17:38:40.867112+01","2021-02-06 17:38:40.867112+01"
"504960","9","6","prediction","articles","985439","{""claims"": []}","2021-02-06 17:38:41.625466+01","2021-02-06 17:38:41.625466+01"
"504963","9","6","prediction","articles","985450","{""claims"": [{""rating"": ""true"", ""stance"": ""neutral"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.48453494906425476, ""presence_score"": 0.4186348669720837, ""partial_veracity"": ""unknown""}]}","2021-02-06 17:38:43.914941+01","2021-02-06 17:38:43.914941+01"
"504965","9","6","prediction","articles","985456","{""claims"": [{""rating"": ""true"", ""stance"": ""contradicting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.4577014148235321, ""presence_score"": 0.643453029802303, ""partial_veracity"": ""false""}]}","2021-02-06 17:38:45.586219+01","2021-02-06 17:38:45.586219+01"
"504976","9","6","prediction","articles","985747","{""claims"": []}","2021-02-06 17:39:02.804174+01","2021-02-06 17:39:02.804174+01"
"504978","9","6","prediction","articles","985754","{""claims"": []}","2021-02-06 17:39:04.522991+01","2021-02-06 17:39:04.522991+01"
"504981","9","6","prediction","articles","985759","{""claims"": [{""rating"": ""true"", ""stance"": ""supporting"", ""claim_id"": 7703, ""presence"": ""yes"", ""stance_score"": 0.7153732180595398, ""presence_score"": 0.3949882000148386, ""partial_veracity"": ""true""}]}","2021-02-06 17:39:07.395472+01","2021-02-06 17:39:07.395472+01"
"504982","9","6","prediction","articles","985762","{""claims"": []}","2021-02-06 17:39:08.288546+01","2021-02-06 17:39:08.288546+01"
