id,related_object_url,reaction_count,comment_count,share_count,comment_plugin_count,extracted_at,feedback_sum
"65121947","https://www.latimes.com/california/story/2020-12-05/la-me-coronavirus-stay-home-order-sunday-southern-california-covid-19-highs","1197","755","729","0","2020-12-25 07:17:07.211709+01","2681"
"65122676","https://neurosciencenews.com/sleep-depression-teens-17383/","13","1","39","0","2020-12-25 07:21:42.155979+01","53"
"65122837","https://www.webmd.com/breast-cancer/news/20201207/obesity-plays-role-in-higher-breast-cancer-rates-for-black-women","35","37","23","0","2020-12-25 07:22:39.667213+01","95"
"65122880","https://www.who.int/news/item/07-12-2020-g20-first-time-released-report-on-digital-health-interventions-for-pandemic-management","1","0","9","0","2020-12-25 07:22:56.678188+01","10"
"65122900","https://www.latimes.com/opinion/story/2020-12-08/wear-a-mask-for-100-days-cancer-patients-already-do-that","79","17","7","0","2020-12-25 07:23:02.727627+01","103"
"65123091","https://www.naturalnews.com/2020-12-07-georgia-dominion-voting-machine-evidence-flipping-trump-votes.html","0","0","0","0","2020-12-25 07:24:12.519396+01","0"
"65123143","https://www.latimes.com/california/story/2020-12-08/la-covid-19-outdoor-dining-ban-limited-state-order-remains","298","155","101","0","2020-12-25 07:24:31.144963+01","554"
"65123137","https://www.nytimes.com/2020/12/08/us/coronavirus-pregnancy-erika-becerra.html","35120","3533","2613","0","2020-12-25 07:24:29.333016+01","41266"
"65123157","http://feeds.foxnews.com/~r/foxnews/health/~3/ypvX2zwgOe8/astrazeneca-coronavirus-vaccine-safe-70-effective-study","0","0","0","0","2020-12-25 07:24:35.285864+01","0"
"65123236","https://neurosciencenews.com/visual-short-term-memory-17391/","4","0","23","0","2020-12-25 07:25:05.569128+01","27"
"65123248","http://feeds.foxnews.com/~r/foxnews/health/~3/--B6MVo7Ja0/arizona-coronavirus-record-more-than-12000-cases-reported-day","0","0","0","0","2020-12-25 07:25:09.821579+01","0"
"65186368","http://www.emedicinehealth.com/script/main/art.asp?articlekey=88925","14","11","8","0","2020-12-25 20:26:20.412372+01","33"
"65123246","https://www.latimes.com/california/story/2020-12-08/lapd-layoff-vote-budget-gap","104","71","130","0","2020-12-25 07:25:09.193258+01","305"
"65124074","https://www.naturalnews.com/2020-12-09-media-ignores-two-deaths-pfizer-covid19-vaccine.html","0","0","0","0","2020-12-25 07:30:35.369761+01","0"
"65124214","https://healthimpactnews.com/2020/new-york-state-assembly-introduces-bill-mandating-covid-19-vaccine/","89","32","71","0","2020-12-25 07:31:33.26643+01","192"
"65124999","https://www.nytimes.com/2020/12/12/at-home/virtual-holiday-theater.html","191","27","79","0","2020-12-25 07:36:40.367339+01","297"
"65124908","https://www.naturalnews.com/2020-12-11-uk-allows-executives-to-enter-on-business.html","0","0","0","0","2020-12-25 07:36:05.617715+01","0"
"65124998","https://www.nytimes.com/2020/12/12/at-home/things-to-do-this-week.html","41","3","54","0","2020-12-25 07:36:40.058837+01","98"
"65124909","https://www.naturalnews.com/2020-12-11-scientists-show-covid-tests-are-useless.html","0","0","0","0","2020-12-25 07:36:05.96318+01","0"
"65125000","https://www.latimes.com/california/story/2020-12-13/san-pedro-church-honors-saint-who-brings-light-to-darkness","519","63","71","0","2020-12-25 07:36:40.656425+01","653"
"65125029","https://www.ageofautism.com/2020/12/doubting-doubters.html","26","1","10","0","2020-12-25 07:36:52.442302+01","37"
"65125128","http://thenewsdoctors.com/vitamin-c-treatment-for-covid-19-being-silenced/","0","0","0","0","2020-12-25 07:37:33.87777+01","0"
"65125164","https://www.naturalnews.com/2020-12-12-mysterious-blobs-radio-emissions-floating-in-space.html","0","0","0","0","2020-12-25 07:37:48.971914+01","0"
"65125278","https://neurosciencenews.com/christmas-mental-health-17436/","180","28","118","0","2020-12-25 07:38:32.922442+01","326"
"65125362","http://feeds.foxnews.com/~r/foxnews/health/~3/GWPcpbdyVeY/first-coronavirus-vaccinations-us-delivery","0","0","0","0","2020-12-25 07:39:06.998311+01","0"
"65125562","http://feeds.foxnews.com/~r/foxnews/health/~3/vIOvb5aP-Bw/first-person-covid-19-vaccine-north-carolina","0","0","0","0","2020-12-25 07:40:25.920421+01","0"
"65125551","https://www.nytimes.com/2020/12/14/well/live/covid-vaccine-questions.html","8333","2969","2319","0","2020-12-25 07:40:20.070879+01","13621"
"65125779","http://www.medicinenet.com/script/main/art.asp?articlekey=249813","0","0","0","0","2020-12-25 07:41:51.145051+01","0"
"65126014","https://www.naturalnews.com/2020-12-14-asymptomatic-covid19-spread-not-real-masks-unnecessary.html","0","0","0","0","2020-12-25 07:43:20.520343+01","0"
"65126058","https://www.naturalnews.com/2020-12-13-australia-cancels-covid-vaccine-trial-false-positives.html","0","0","0","0","2020-12-25 07:43:35.31781+01","0"
"65126135","https://www.healthcentral.com/slideshow/dealing-with-crohns-as-a-family","4","0","4","0","2020-12-25 07:44:07.893094+01","8"
"65126147","https://www.dailymail.co.uk/health/article-9056139/A-one-week-quarantine-work-people-receive-negative-coronavirus-test-day.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 07:44:12.396203+01","0"
"65126186","https://vaccineimpact.com/2020/the-covid-mrna-vaccine-and-the-commercial-conquest-of-the-planet-the-plan/","70","15","42","0","2020-12-25 07:44:29.188308+01","127"
"65126327","https://www.nytimes.com/2020/12/16/us/politics/cdc-trump.html","37154","7764","14378","0","2020-12-25 07:45:28.191715+01","59296"
"65127849","https://www.ageofautism.com/2020/12/ashes-ashes-we-all-fall-down.html","13","3","9","0","2020-12-25 08:48:37.067696+01","25"
"65127873","https://www.latimes.com/lifestyle/story/2020-12-19/where-to-find-la-christmas-eve-church-services","315","267","43","0","2020-12-25 08:48:44.167297+01","625"
"65127878","https://www.latimes.com/world-nation/story/2020-12-19/hospital-fire-kills-9-covid-19-patients-at-icu-in-turkey","256","22","18","0","2020-12-25 08:48:47.875624+01","296"
"65128168","https://www.naturalnews.com/2020-12-19-pennsylvania-warns-attending-orgy-without-mask-is-unsafe.html","0","0","0","0","2020-12-25 08:50:42.283877+01","0"
"65128192","https://www.statnews.com/pharmalot/2020/12/20/sackler-purdue-opioids-lawsuits/?utm_campaign=rss","60","11","51","0","2020-12-25 08:50:53.248887+01","122"
"65128099","https://www.latimes.com/opinion/story/2020-12-20/covid-los-angeles-cities-remote-work","186","29","53","0","2020-12-25 08:50:13.724478+01","268"
"65128618","https://neurosciencenews.com/brain-stimulation-social-pain-17472/","97","4","68","0","2020-12-25 08:53:41.096553+01","169"
"65128633","https://www.dailymail.co.uk/news/article-9075179/Bidens-surgeon-general-nominee-says-general-public-not-vaccine-summer.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 08:53:47.989326+01","0"
"65128683","https://www.webmd.com/heart-disease/news/20201221/women-less-likely-to-survive-out-of-hospital-cardiac-arrest","5","8","21","0","2020-12-25 08:54:06.509631+01","34"
"65128791","https://www.dailymail.co.uk/sciencetech/article-9076301/Health-300-years-London-smallpox-data-suggests-tiny-virus-IMPROVE-survival-rates.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","2","1","20","0","2020-12-25 08:54:49.387825+01","23"
"65129371","https://www.statnews.com/2020/12/23/mental-health-covid19-psychiatric-beds/","618","103","194","0","2020-12-25 08:58:39.116276+01","915"
"65129432","https://www.latimes.com/world-nation/story/2020-12-23/new-strain-coronavirus-france-lets-in-some-uk-cargo","20","2","6","0","2020-12-25 08:59:06.71256+01","28"
"65129438","http://feeds.foxnews.com/~r/foxnews/health/~3/RdQiill_p0I/exposed-to-coronavirus-know-when-to-isolate-vs-quarantine","0","0","0","0","2020-12-25 08:59:08.898346+01","0"
"65129537","https://www.naturalnews.com/2020-12-22-compromised-software-used-dominion-government-private-firms.html","0","0","0","0","2020-12-25 08:59:52.762029+01","0"
"65129684","https://www.webmd.com/lung/news/20201222/covid-doesnt-pass-from-mom-to-fetus-during-pregnancy-study","4","1","19","0","2020-12-25 09:00:55.965117+01","24"
"65129708","http://www.medicinenet.com/script/main/art.asp?articlekey=250218","0","0","1","0","2020-12-25 09:01:04.551767+01","1"
"65129721","https://www.nytimes.com/2020/12/24/magazine/who-should-get-the-covid-vaccine-next.html","110","32","57","0","2020-12-25 09:01:09.155408+01","199"
"65129875","http://feeds.foxnews.com/~r/foxnews/health/~3/S9skbNdELlY/coronavirus-hospitalizations-deaths-tennessee-critical-stage-health-official","0","0","0","0","2020-12-25 09:02:10.035038+01","0"
"65129952","https://www.statnews.com/2020/12/18/kulkarni-victorious-in-best-biopharma-ceo-vote-leschly-tops-worst-list/?utm_campaign=rss","2","0","5","0","2020-12-25 11:02:57.390682+01","7"
"65130080","https://www.nytimes.com/2020/12/18/health/covid-vaccine-allergies.html","3692","1802","1437","0","2020-12-25 11:03:48.090208+01","6931"
"65130767","https://www.statnews.com/2020/12/21/stats-most-memorable-photos-of-2020/","30","5","19","0","2020-12-25 11:08:08.333778+01","54"
"65132270","http://feeds.foxnews.com/~r/foxnews/health/~3/S9skbNdELlY/coronavirus-hospitalizations-deaths-tennessee-critical-stage-health-official","0","0","0","0","2020-12-25 11:18:05.535021+01","0"
"65132464","https://www.nytimes.com/2020/12/18/health/covid-vaccine-allergies.html","3692","1802","1437","0","2020-12-25 13:20:51.307301+01","6931"
"65132367","https://www.statnews.com/2020/12/18/kulkarni-victorious-in-best-biopharma-ceo-vote-leschly-tops-worst-list/?utm_campaign=rss","2","0","5","0","2020-12-25 13:19:28.990968+01","7"
"65132543","http://thenewsdoctors.com/study-feeding-pigs-human-food-canceled-for-cruelty/","0","0","0","0","2020-12-25 13:21:56.079593+01","0"
"65132778","https://www.nytimes.com/2020/12/18/health/covid-vaccine-fda-moderna.html","46882","4766","3616","0","2020-12-25 13:24:54.190914+01","55264"
"65132975","https://www.latimes.com/world-nation/story/2020-12-20/us-airport-traffic-rising-despite-holiday-travel-warnings","166","300","44","0","2020-12-25 13:27:21.113536+01","510"
"65133402","https://www.healthcentral.com/video/ulcerative-colitis-recommended-diet","0","0","0","0","2020-12-25 13:32:55.373318+01","0"
"65133460","https://www.webmd.com/heart-disease/news/20201221/women-less-likely-to-survive-out-of-hospital-cardiac-arrest","5","8","21","0","2020-12-25 13:33:38.97288+01","34"
"65133568","https://www.dailymail.co.uk/sciencetech/article-9076301/Health-300-years-London-smallpox-data-suggests-tiny-virus-IMPROVE-survival-rates.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","2","1","20","0","2020-12-25 13:35:07.47628+01","23"
"65133894","https://www.healthcentral.com/video/is-rheumatoid-arthritis-curable","0","0","0","0","2020-12-25 13:39:16.365709+01","0"
"65133850","https://www.naturalnews.com/2020-12-21-situation-update-dec-21st-the-pence-raiklin-maneuver.html","0","0","0","0","2020-12-25 13:38:41.420791+01","0"
"65133853","https://www.naturalnews.com/2020-12-21-zuckerberg-spent-500-million-to-influence-election-officials.html","0","0","0","0","2020-12-25 13:38:42.700315+01","0"
"65134025","https://www.statnews.com/pharmalot/2020/12/22/eu-clears-pfizer-covid19-vaccine-americans-increasingly-willing-to-get-coronavirus-shot/","0","0","2","0","2020-12-25 13:41:01.097175+01","2"
"65134004","https://www.latimes.com/science/newsletter/2020-12-22/coronavirus-today-california-enforcement-restaurants-coronavirus-today","14","18","20","0","2020-12-25 13:40:47.631389+01","52"
"65134209","https://www.latimes.com/world-nation/story/2020-12-23/new-strain-coronavirus-france-lets-in-some-uk-cargo","21","2","6","0","2020-12-25 13:43:32.682522+01","29"
"65134299","https://www.naturalnews.com/2020-12-22-left-is-questioning-mitch-mcconnells-vote-totals.html","0","0","0","0","2020-12-25 13:44:51.390797+01","0"
"65134498","https://www.nytimes.com/2020/12/24/magazine/who-should-get-the-covid-vaccine-next.html","159","51","97","0","2020-12-25 13:47:22.350175+01","307"
"65134578","https://www.latimes.com/world-nation/story/2020-12-24/new-coronavirus-strain-has-emerged-nigeria","18","13","46","0","2020-12-25 13:48:15.965852+01","77"
"65136199","http://feeds.foxnews.com/~r/foxnews/health/~3/jYPu4KihOz4/gout-drug-tested-coronavirus-treatment-uk-trial","0","0","0","0","2020-12-25 14:11:47.292958+01","0"
"65136485","https://healthimpactnews.com/2020/london-outrage-massive-police-brutality-recorded-with-attacks-against-peaceful-protesters-over-covid-restrictions/","119","29","149","0","2020-12-25 14:15:25.203522+01","297"
"65136669","https://www.statnews.com/2020/11/29/how-much-did-thanksgiving-contribute-to-covid-19-spread-its-wait-and-see-for-now/?utm_campaign=rss","717","1172","293","0","2020-12-25 14:17:32.643853+01","2182"
"65136646","https://www.naturalnews.com/2020-11-27-transcript-brannon-howse-interview-with-general-mclnerney-cyberwarfare-attack.html","0","0","0","0","2020-12-25 14:17:18.580589+01","0"
"65136764","https://vaccineimpact.com/2020/statistics-show-that-the-number-of-people-who-died-in-the-u-s-in-2020-will-be-the-same-as-previous-years-in-spite-of-covid/","952","391","804","0","2020-12-25 14:18:43.852674+01","2147"
"65137685","https://www.statnews.com/2020/12/01/how-nanotechnology-helps-mrna-covid19-vaccines-work/?utm_campaign=rss","785","424","851","0","2020-12-25 14:30:19.301416+01","2060"
"65137748","http://www.medicinenet.com/script/main/art.asp?articlekey=249401","0","0","0","0","2020-12-25 14:31:10.459057+01","0"
"65138093","https://www.healthcentral.com/article/racism-public-health-crisis","22","5","6","0","2020-12-25 14:35:39.372466+01","33"
"65138086","https://www.statnews.com/2020/12/02/genetic-reprogramming-rejuvenates-nerve-cells-and-restores-vision-in-mice/?utm_campaign=rss","99","5","45","0","2020-12-25 14:35:35.060036+01","149"
"65138255","https://www.naturalhealth365.com/covid-19-deaths-genevieve-briand-3645.html","725","323","1080","0","2020-12-25 14:37:51.570051+01","2128"
"65138305","http://www.medicinenet.com/script/main/art.asp?articlekey=249432","0","0","0","0","2020-12-25 14:38:33.645256+01","0"
"65138493","https://www.nytimes.com/2020/12/03/health/coronavirus-testing-labs-workers.html","161397","29220","19915","0","2020-12-25 14:41:06.172408+01","210532"
"65138642","https://www.naturalnews.com/2020-12-02-the-big-tech-occupation.html","0","0","0","0","2020-12-25 14:43:02.97831+01","0"
"65138652","https://www.statnews.com/pharmalot/2020/12/03/medicare-inhaler-asthma-copd/?utm_campaign=rss","24","9","17","0","2020-12-25 14:43:09.356535+01","50"
"65138798","https://themindunleashed.com/2020/12/united-nations-officially-recognizes-cannabis-as-medicine-in-historic-vote.html","5825","477","1106","0","2020-12-25 14:45:07.235176+01","7408"
"65138783","https://www.nytimes.com/interactive/2020/12/03/parenting/independent-play-tips.html","82","10","59","0","2020-12-25 14:44:56.749409+01","151"
"65138795","https://althealthworks.com/21253/gov-andrew-cuomo-announces-partnership-with-bill-melinda-gates-foundation-to-reimagine-education-draws-backlash-from-educators-and-parents/","279","102","65","0","2020-12-25 14:45:06.257528+01","446"
"65138840","http://www.medicinenet.com/script/main/art.asp?articlekey=249482","0","0","0","0","2020-12-25 14:45:44.43935+01","0"
"65138987","https://www.nytimes.com/2020/12/04/upshot/epidemiologists-virus-survey-.html","20246","7432","12037","0","2020-12-25 14:47:47.465018+01","39715"
"65138996","https://www.latimes.com/opinion/story/2020-12-04/indoor-religious-services-supreme-court-pandemic","3","0","6","0","2020-12-25 14:47:52.762083+01","9"
"65139130","https://www.naturalnews.com/2020-12-03-situation-update-dec-3rd-trump-invokes-foreign-interference.html","0","0","0","0","2020-12-25 14:49:49.771203+01","0"
"65139177","https://www.nytimes.com/2020/12/04/health/many-of-us-are-stress-eating-because-of-the-pandemic.html","3132","1190","726","0","2020-12-25 14:50:29.071929+01","5048"
"65139257","https://themindunleashed.com/2020/12/cannabis-legalization-approved-by-u-s-house-of-representatives-in-historic-vote.html","13076","2891","2963","0","2020-12-25 14:51:40.379413+01","18930"
"65139289","https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-tech.html","2","0","4","0","2020-12-25 14:52:08.937451+01","6"
"65139313","https://vaccineimpact.com/2020/health-impact-news-is-on-parler/","4","0","8","0","2020-12-25 14:52:30.466093+01","12"
"65139320","http://www.medicinenet.com/script/main/art.asp?articlekey=249526","0","0","1","0","2020-12-25 14:52:33.431088+01","1"
"65139933","https://www.statnews.com/2020/12/07/pledge-to-vaccinate-20-million-against-covid19-in-december-seems-unrealistic/?utm_campaign=rss","253","137","145","0","2020-12-25 15:00:44.33257+01","535"
"65140090","http://thenewsdoctors.com/how-a-health-leader-is-working-against-vaccine-skepticism-in-the-latino-community/","0","0","0","0","2020-12-25 15:02:40.432311+01","0"
"65140208","http://thenewsdoctors.com/is-massachusetts-in-a-post-thanksgiving-coronavirus-spike-it-depends-on-who-you-ask/","0","0","0","0","2020-12-25 15:04:06.139929+01","0"
"65140230","https://neurosciencenews.com/sleep-depression-teens-17383/","13","1","39","0","2020-12-25 15:04:24.593464+01","53"
"65140200","https://www.statnews.com/2020/12/07/bidens-cdc-pick-a-savvy-communicator-will-take-over-at-a-time-when-agencys-voice-has-been-muted/","185","13","118","0","2020-12-25 15:04:01.454477+01","316"
"65140243","https://www.dailymail.co.uk/health/article-9027411/Why-did-suddenly-start-talking-gibberish-DR-MARTIN-SCURR-answers-health-questions.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 15:04:33.084354+01","0"
"65140317","https://www.latimes.com/world-nation/story/2020-12-07/britain-begins-covid-19-vaccinations","180","112","77","0","2020-12-25 15:05:23.306865+01","369"
"65140308","http://www.medicinenet.com/script/main/art.asp?articlekey=249581","0","0","1","0","2020-12-25 15:05:17.95008+01","1"
"65140434","https://www.who.int/news/item/07-12-2020-g20-first-time-released-report-on-digital-health-interventions-for-pandemic-management","1","0","9","0","2020-12-25 15:06:50.760503+01","10"
"65140454","https://www.latimes.com/opinion/story/2020-12-08/wear-a-mask-for-100-days-cancer-patients-already-do-that","79","17","7","0","2020-12-25 15:07:04.011129+01","103"
"65140391","https://www.webmd.com/breast-cancer/news/20201207/obesity-plays-role-in-higher-breast-cancer-rates-for-black-women","35","37","23","0","2020-12-25 15:06:17.696392+01","95"
"65140623","https://www.statnews.com/2020/12/08/fda-scientists-endorse-highly-effective-pfizer-biontech-covid-19-vaccine-ahead-of-key-panel/","5630","680","1243","0","2020-12-25 15:09:05.768543+01","7553"
"65140691","https://www.nytimes.com/2020/12/08/us/coronavirus-pregnancy-erika-becerra.html","35121","3533","2614","0","2020-12-25 15:10:00.505332+01","41268"
"65140645","https://www.naturalnews.com/2020-12-07-georgia-dominion-voting-machine-evidence-flipping-trump-votes.html","0","0","0","0","2020-12-25 15:09:26.165273+01","0"
"65140656","https://www.naturalnews.com/2020-12-07-trump-hating-pro-antifa-dominion-executive.html","0","0","0","0","2020-12-25 15:09:32.863609+01","0"
"65140697","https://www.latimes.com/california/story/2020-12-08/la-covid-19-outdoor-dining-ban-limited-state-order-remains","298","155","101","0","2020-12-25 15:10:04.427663+01","554"
"65140711","http://feeds.foxnews.com/~r/foxnews/health/~3/ypvX2zwgOe8/astrazeneca-coronavirus-vaccine-safe-70-effective-study","0","0","0","0","2020-12-25 15:10:12.538492+01","0"
"65140801","https://www.latimes.com/science/newsletter/2020-12-08/coronavirus-today-thanksgiving-bump-covid-app-coronavirus-today","74","23","11","0","2020-12-25 15:11:16.110917+01","108"
"65140802","http://feeds.foxnews.com/~r/foxnews/health/~3/--B6MVo7Ja0/arizona-coronavirus-record-more-than-12000-cases-reported-day","0","0","0","0","2020-12-25 15:11:16.41564+01","0"
"65140790","https://neurosciencenews.com/visual-short-term-memory-17391/","4","0","23","0","2020-12-25 15:11:09.835293+01","27"
"65140800","https://www.latimes.com/california/story/2020-12-08/lapd-layoff-vote-budget-gap","104","71","130","0","2020-12-25 15:11:15.83071+01","305"
"65141113","https://www.naturalnews.com/2020-12-08-renowned-scientist-warns-coronavirus-vaccine-downright-dangerous.html","0","0","0","0","2020-12-25 15:15:05.608153+01","0"
"65141123","https://www.naturalnews.com/2020-12-08-powell-says-election-software-also-rigged-house-senate-governor-races.html","0","0","0","0","2020-12-25 15:15:11.915293+01","0"
"65141147","https://neurosciencenews.com/epigenetics-memory-alzheimers-17394/","155","13","159","0","2020-12-25 15:15:31.769464+01","327"
"65141106","https://www.statnews.com/pharmalot/2020/12/09/covid19-coronavirus-vaccine-pfizer-astrazeneca-pandemic/","2","0","1","0","2020-12-25 15:15:00.176419+01","3"
"65141263","https://healthimpactnews.com/2020/i-cant-keep-watching-patients-die-needlessly-medical-professor-testifies-to-congress-that-covid-cure-already-exists-with-ivermectin/","317","107","320","0","2020-12-25 15:17:00.186495+01","744"
"65141303","https://www.latimes.com/california/story/2020-12-09/child-dies-in-la-county-from-covid-linked-mis-c-illness","804","171","184","0","2020-12-25 15:17:31.388813+01","1159"
"65222975","https://www.organicfacts.net/aloe-vera-juice-side-effects.html","0","0","0","0","2020-12-25 23:09:32.494527+01","0"
"65142040","http://feeds.foxnews.com/~r/foxnews/health/~3/NMfghlSYcr0/fda-pfizer-coronavirus-vaccine-approval","0","0","0","0","2020-12-25 15:27:19.885187+01","0"
"65143726","https://www.latimes.com/california/story/2020-12-14/lausd-extend-no-fail-policy-january-covid-19","2167","1203","398","0","2020-12-25 15:43:35.380794+01","3768"
"65143820","https://www.medicaldaily.com/strange-bedfellows-are-creating-healthcare-reform-lifelines-456274","0","0","3","0","2020-12-25 15:44:16.628597+01","3"
"65143902","http://www.medicinenet.com/script/main/art.asp?articlekey=249813","0","0","0","0","2020-12-25 15:44:52.351644+01","0"
"65144182","https://www.latimes.com/california/story/2020-09-28/county-under-pressure-to-open-schools-under-waivers","394","96","56","0","2020-12-25 15:46:50.256612+01","546"
"65144355","https://www.statnews.com/pharmalot/2020/09/29/trump-biden-fda-opioids-covid19-coronavirus-vaccine/?utm_campaign=rss","0","0","7","0","2020-12-25 15:47:58.822119+01","7"
"65144378","https://www.nytimes.com/2020/09/29/health/coronavirus-herd-immunity.html","7916","2575","2944","0","2020-12-25 15:48:09.241683+01","13435"
"65144603","https://www.healthcentral.com/slideshow/dealing-with-crohns-as-a-family","4","0","4","0","2020-12-25 15:49:38.979533+01","8"
"65144627","https://www.dailymail.co.uk/health/article-9056139/A-one-week-quarantine-work-people-receive-negative-coronavirus-test-day.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 15:49:47.605596+01","0"
"65144662","https://www.nytimes.com/2020/09/28/health/trump-coronavirus-testing-rapid.html","214","121","149","0","2020-12-25 15:50:00.050326+01","484"
"65144687","http://feeds.foxnews.com/~r/foxnews/health/~3/_lZls3Ns8vY/coronavirus-more-contagious-beginning-pandemic-study","0","0","0","0","2020-12-25 15:50:13.468373+01","0"
"65144782","https://www.nytimes.com/2020/09/29/science/cats-coronavirus-immunity.html","929","256","727","0","2020-12-25 15:50:50.241351+01","1912"
"65144810","http://feeds.foxnews.com/~r/foxnews/health/~3/JIWhKF_w5a0/poor-countries-face-long-wait-for-vaccines-despite-promises","0","0","0","0","2020-12-25 15:50:59.056979+01","0"
"65144940","http://www.medicinenet.com/script/main/art.asp?articlekey=247264","0","0","0","0","2020-12-25 15:51:35.058443+01","0"
"65144961","https://www.healthcentral.com/article/personal-stories-of-tanning-bed-users-diagnosed-with-melanoma","1","0","2","0","2020-12-25 15:51:41.28082+01","3"
"65145006","https://www.nytimes.com/2020/09/28/well/eat/a-potential-downside-of-intermittent-fasting.html","1249","1695","735","0","2020-12-25 15:51:52.566592+01","3679"
"65145016","http://www.medicinenet.com/script/main/art.asp?articlekey=249922","0","0","0","0","2020-12-25 15:51:54.138047+01","0"
"65145116","https://medicalkidnap.com/2020/12/18/why-does-the-who-now-admit-that-the-pcr-covid-tests-are-not-accurate-so-they-can-claim-the-vaccine-is-working/","65","11","44","0","2020-12-25 15:52:24.033494+01","120"
"65145736","https://www.naturalhealth365.com/covid-19-vaccine-trial-failure-3573.html","657","206","766","0","2020-12-25 15:55:23.483945+01","1629"
"65145706","https://medicalkidnap.com/2020/09/29/washington-mom-fights-to-get-son-back-who-was-wrongfully-taken-away-due-to-her-medical-cannabis-treatment/","340","32","119","0","2020-12-25 15:55:16.80434+01","491"
"65145742","https://www.healthy-holistic-living.com/germany-to-ban-the-sale-of-single-use-plastics/","340","27","41","0","2020-12-25 15:55:26.254497+01","408"
"65146108","https://www.latimes.com/entertainment-arts/business/story/2020-09-30/hollywood-fears-for-movies-theaters-survival-amid-covid-19-pandemic","1205","829","332","0","2020-12-25 15:57:17.251323+01","2366"
"65146232","https://www.webmd.com/schizophrenia/features/cbd-oil-schizophrenia","24","9","32","0","2020-12-25 15:57:55.235843+01","65"
"65146235","https://www.webmd.com/rheumatoid-arthritis/features/rheumatoid-arthritis-and-sex","2","0","15","0","2020-12-25 15:57:56.043125+01","17"
"65146334","https://www.dailymail.co.uk/health/article-9061441/Dr-Fauci-says-Modernas-COVID-19-vaccine-FDA-emergency-approval-TOMORROW.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 15:58:28.016633+01","0"
"65146348","http://www.emedicinehealth.com/script/main/art.asp?articlekey=247325","0","0","0","0","2020-12-25 15:58:32.416549+01","0"
"65146406","https://www.naturalnews.com/2020-12-19-pennsylvania-warns-attending-orgy-without-mask-is-unsafe.html","0","0","0","0","2020-12-25 15:58:47.532362+01","0"
"65146371","https://www.organicfacts.net/cardamom-coffee.html","0","0","1","0","2020-12-25 15:58:38.02452+01","1"
"65146408","https://www.naturalnews.com/2020-12-19-navy-patents-suggest-military-possesses-alien-technology.html","0","0","0","0","2020-12-25 15:58:47.907361+01","0"
"65146479","https://www.statnews.com/pharmalot/2020/12/20/sackler-purdue-opioids-lawsuits/?utm_campaign=rss","62","11","51","0","2020-12-25 15:59:11.414254+01","124"
"65146595","https://www.latimes.com/california/story/2020-12-16/san-diego-judge-allows-strip-clubs-to-stay-open-indicates-restaurants-could-reopen-too","585","399","377","0","2020-12-25 15:59:49.263596+01","1361"
"65228429","http://www.medicinenet.com/script/main/art.asp?articlekey=229146","0","0","0","0","2020-12-25 23:33:16.260271+01","0"
"65147060","https://www.dailymail.co.uk/news/article-8790313/All-NHS-staff-tested-weekly-coronavirus-matter-urgency-MPs-say.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:01:50.906107+01","0"
"65147306","https://www.latimes.com/homeless-housing/story/2020-12-21/california-population-growth-record-low-housing-crisis-covid-19-coronavirus","8","18","32","0","2020-12-25 16:02:35.61469+01","58"
"65147491","http://www.emedicinehealth.com/script/main/art.asp?articlekey=247379","0","0","0","0","2020-12-25 16:03:11.731531+01","0"
"65147740","https://neurosciencenews.com/brain-stimulation-social-pain-17472/","97","4","68","0","2020-12-25 16:03:55.111595+01","169"
"65147787","https://www.dailymail.co.uk/health/article-9076245/New-online-tool-reveals-coronavirus-vaccine.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:04:05.136287+01","0"
"65147880","https://www.healthcentral.com/slideshow/questions-to-ask-your-doctor-about-melanoma-treatment","0","0","0","0","2020-12-25 16:04:22.913823+01","0"
"65147938","https://www.webmd.com/heart-disease/news/20201221/women-less-likely-to-survive-out-of-hospital-cardiac-arrest","5","8","21","0","2020-12-25 16:04:34.661431+01","34"
"65147790","https://www.dailymail.co.uk/news/article-9075179/Bidens-surgeon-general-nominee-says-general-public-not-vaccine-summer.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","0","0","0","0","2020-12-25 16:04:05.542058+01","0"
"65147961","https://www.naturalnews.com/2020-10-01-california-teacher-threatens-16-year-old-over-trump-2020-flag.html","0","0","0","0","2020-12-25 16:04:39.744702+01","0"
"65147969","https://www.naturalnews.com/2020-10-01-media-want-to-change-definition-of-riot.html","0","0","0","0","2020-12-25 16:04:41.138993+01","0"
