id,title,author_id,body,raw_body,category,perex,url,source_id,other_info,published_at,extracted_at,feedback_facebook_id,monitoring_tags
"380135","Should You Drink Water Before a Meal","8452","What’s the one thing you can do to improve your skin, lose some weight, and energize your body? Beli... <truncated>","<p>What’s the one thing you can do to improve your skin, lose some weight, and energize your body? B... <truncated>","{Health}","<p>What’s the one thing you can do to improve your skin, lose some weight, and energize your body? Believe it or not, it’s very simple, but it’s also something that most people take for granted or are unaware of all the benefits it can have. That one thing is – drinking water. It is said [&hellip;]</p>
","https://naturalnewsblogs.com/drink-water-meal/","142","{""tags"": [], ""updated_at"": ""2016-12-27T13:26:39""}","2016-12-27 13:26:39+01","2019-09-19 15:35:08.916064+02","108678634","english, medical"
"380083","Smart Ways to Handle Internet Addiction in Kids","8074","Even before the internet the first digital addiction in kids was definitely “game mania”. Now we hav... <truncated>","<p style=""text-align: justify;"">Even before the internet the first digital addiction in kids was def... <truncated>","{Health}","<p>Even before the internet the first digital addiction in kids was definitely “game mania”. Now we have gaming on the web with sophisticated mobile device, and this movement is slowly waging war on the active life of our kids. According to the Japanese health ministry’s 2013 report based on questionnaires answered by 264 schools, there [&hellip;]</p>
","https://naturalnewsblogs.com/smart-ways-handle-internet-addiction-kids/","142","{""tags"": [], ""updated_at"": ""2016-11-29T10:09:56""}","2016-11-29 10:09:56+01","2019-09-19 15:34:39.137425+02","108678582","english, medical"
"380088","Isn&#8217;t It About Time For A Change?","8157","Since going on the radio in 1981 and taking an active role in promoting good health, I have become a... <truncated>","<p>Since going on the radio in 1981 and taking an active role in promoting good health, I have becom... <truncated>","{Health}","<p>Since going on the radio in 1981 and taking an active role in promoting good health, I have become appalled by the alarmingly decrepit state of health of the American people. There is a huge difference that exists between the health of the people and the option for lack of disease and vibrancy. Today, for [&hellip;]</p>
","https://naturalnewsblogs.com/isnt-time-change/","142","{""tags"": [], ""updated_at"": ""2016-11-30T11:53:45""}","2016-11-30 11:53:45+01","2019-09-19 15:34:40.128245+02","108678587","english, medical"
"380093","Kill &#8217;em By Poisoned Chemical Drugs","8157","The American medical profession, made up of the doctor-hospital-Big Pharma-commercial industry compl... <truncated>","<p>The American medical profession, made up of the doctor-hospital-Big Pharma-commercial industry co... <truncated>","{Health}","<p>The American medical profession, made up of the doctor-hospital-Big Pharma-commercial industry complex, is the largest pusher of poison chemical drugs in the world. Roughly 90 percent of American medical doctors are poisoners and murderers and certainly not healers. Millions of Americans become ill, suffer and die from the deadly adverse reactions of these poison chemical [&hellip;]</p>
","https://naturalnewsblogs.com/kill-em-poisoned-chemical-drugs/","142","{""tags"": [], ""updated_at"": ""2016-12-05T14:03:21""}","2016-12-05 14:03:21+01","2019-09-19 15:34:47.778732+02","108678592","english, medical"
"380078","The Only 2 Fat-Burning Workouts You’ll Ever Need","8553","When the alarm goes off in the morning, two things can happen:
You hit snooze…
…or you jump up and h... <truncated>","<p>When the alarm goes off in the morning, two things can happen:</p>
<p>You hit snooze…</p>
<p>&#82... <truncated>","{Health,""Strength Training"",Fitness}","<p>When the alarm goes off in the morning, two things can happen: You hit snooze… &#8230;or you jump up and hit the ground running. And when it comes to losing weight, you need a no-nonsense fat-burning workout that gets you quick results and fuels your momentum for the day. That’s when you can slap a giant [&hellip;]</p>
","https://naturalnewsblogs.com/2-fat-burning-workouts-youll-ever-need/","142","{""tags"": [""high intensity interval training HIIT"", ""HIIT workouts"", ""Tabata""], ""updated_at"": ""2016-11-28T12:26:40""}","2016-11-28 12:26:40+01","2019-09-19 15:34:35.825366+02","108678577","english, medical"
"380103","Is Zika Virus Linked to Brain Diseases?","8120","Zika virus isn’t showing signs of slowing down, and although it’s widespread, little is known about ... <truncated>","<p class=""western"" lang=""en-US"" align=""justify""><span style=""font-family: 'Bitstream Charter', serif... <truncated>","{Health,""Mental Health""}","<p>Zika virus isn&#8217;t showing signs of slowing down, and although it&#8217;s widespread, little is known about all its effects on human organism. At first; it was assumed that microcephaly was the most severe consequence of Zika, but new studies keep emerging, and they show that the virus has a multitude of implications. For example, there&#8217;s [&hellip;]</p>
","https://naturalnewsblogs.com/is-zika-virus-could-be-linked-to-another-brain-diseases/","142","{""tags"": [""health"", ""mental health"", ""omega-3"", ""stress""], ""updated_at"": ""2016-12-09T10:41:08""}","2016-12-09 10:41:08+01","2019-09-19 15:34:51.610995+02","108678602","english, medical"
"380108","The Easy Peasy Way To Say Bye Bye To Cancer","8157","Please understand that when I write I am only targeting and attacking those that need to be targeted... <truncated>","<p>Please understand that when I write I am only targeting and attacking those that need to be targe... <truncated>","{Health}","<p>Please understand that when I write I am only targeting and attacking those that need to be targeted or attacked because of mistreatments and utter disregard for the true and sincere heling of people. The American people are agonized, ill, sick, diseased and exploited, hanging on the cross of despair and brainwashed into accepting the [&hellip;]</p>
","https://naturalnewsblogs.com/easy-peasy-way-say-bye-bye-cancer/","142","{""tags"": [], ""updated_at"": ""2016-12-12T12:30:06""}","2016-12-12 11:55:25+01","2019-09-19 15:34:52.710409+02","108678607","english, medical"
"380112","Adrenal Fatigue and How to Beat It","8353","Your adrenal glands are two tiny pyramid-shaped pieces of tissue situated right above each kidney. T... <truncated>","<p>Your adrenal glands are two tiny pyramid-shaped pieces of tissue situated right above each kidney... <truncated>","{Health}","<p>Your adrenal glands are two tiny pyramid-shaped pieces of tissue situated right above each kidney. Their job is to produce and release, when appropriate, certain regulatory hormones, and chemical messengers (1). Adrenaline is manufactured in the interior of the adrenal gland, called the adrenal medulla. Cortisol, the other chemical from the adrenal gland, is made [&hellip;]</p>
","https://naturalnewsblogs.com/adrenal-fatigue-beat/","142","{""tags"": [], ""updated_at"": ""2016-12-14T13:45:02""}","2016-12-14 13:45:02+01","2019-09-19 15:34:56.664054+02","108678611","english, medical"
"380119","A Happy Meal Doesn&#8217;t Make You Happy: Are Convenient Meals Causing Depression &amp; ADHD?","8064","Are convenience meals causing ADHD & depression? We have all been there. We are running to a basebal... <truncated>","<p>Are convenience meals causing ADHD &amp; depression? We have all been there. We are running to a ... <truncated>","{Health}","<p>Are convenience meals causing ADHD &amp; depression? We have all been there. We are running to a baseball game, and it appears easier to go through a drive-thru when your child is hungry, but have you ever really thought about what’s inside these &#8220;fast foods&#8221; targeted at kids? Move the free toy inside and take [&hellip;]</p>
","https://naturalnewsblogs.com/happy-meal-doesnt-make-happy/","142","{""tags"": [], ""updated_at"": ""2016-12-16T15:42:06""}","2016-12-16 14:42:30+01","2019-09-19 15:35:00.19323+02","108678618","english, medical"
"380084","3 Reasons Medical Marijuana Should Be Our Anxiety Antidote","8496","Approximately 40 million Americans suffer from anxiety— and I used to be one of them.
After being di... <truncated>","<p>Approximately <a href=""http://www.anxietycentre.com/anxiety-statistics-information.shtml"" target=... <truncated>","{Health,""Mental Health"",""Herbal Medicine""}","<p>Approximately 40 million Americans suffer from anxiety— and I used to be one of them. After being diagnosed with Hodgkin’s lymphoma in my mid-20s, I found myself facing a long road of treatment. I had no idea what to expect, and as you can imagine, I felt pretty darn anxious about the whole situation. I [&hellip;]</p>
","https://naturalnewsblogs.com/3-reasons-medical-marijuana-anxiety-antidote/","142","{""tags"": [""herbal medicine"", ""mental health""], ""updated_at"": ""2016-11-29T10:15:42""}","2016-11-29 10:15:42+01","2019-09-19 15:34:39.33121+02","108678583","english, medical"
"380092","5 Natural Diets That Are Healthier Than the Standard Western Diet","8527","With rates of diabetes and obesity exploding across the Western world, something needs to change.
Un... <truncated>","<p>With <a href=""http://www.naturalnews.com/038105_diabetes_Latinos_blood_sugar.html"" target=""_blank... <truncated>","{Health,Nutrition}","<p>With rates of diabetes and obesity exploding across the Western world, something needs to change. Unfortunately, most people are hooked on the standard Western diet which is terrible for health. Junk food predominates; packaged food is everywhere, and almost everything is made from three ingredients: vegetable oils, flours, and sugars. But what healthier options are out [&hellip;]</p>
","https://naturalnewsblogs.com/5-natural-diets-healthier-standard-western-diet/","142","{""tags"": [""#health"", ""#ketogenicdiet"", ""#lowcarb"", ""#nutrition"", ""#realfood"", ""#wapf"", ""#westerndiet"", ""#wilddiet"", ""disease"", ""illness""], ""updated_at"": ""2016-12-05T14:00:38""}","2016-12-05 14:00:38+01","2019-09-19 15:34:47.582146+02","108678591","english, medical"
"380097","Top 8 Home Remedies For Shortness of Breath","8476","Shortness of breath is known as dyspnea. This condition might be from mild to severe. Also, you can ... <truncated>","<p>Shortness of breath is known as dyspnea. This condition might be from mild to severe. Also, you c... <truncated>","{Health}","<p>Shortness of breath is known as dyspnea. This condition might be from mild to severe. Also, you can cure shortness of breath at home using natural ways that often reduce the risk of drug resistance. You can learn more in this article about causes and treatments. Causes of Shortness of breath There are a bunch of [&hellip;]</p>
","https://naturalnewsblogs.com/top-8-home-remedies-shortness-breath/","142","{""tags"": [""dyspnea"", ""home remedies for shortness of breath"", ""shortness of breath""], ""updated_at"": ""2016-12-07T09:17:58""}","2016-12-07 09:17:58+01","2019-09-19 15:34:48.634163+02","108678596","english, medical"
"380114","When The Kids Get Their Hands On An Energy Drink","8057","Adolescents are the fastest growing population of caffeine users. The latest studies show over 80 pe... <truncated>","<p>Adolescents are the fastest growing population of caffeine users. The latest studies show over 80... <truncated>","{Health,""Personal Care"",Nutrition}","<p>Adolescents are the fastest growing population of caffeine users. The latest studies show over 80 percent of teens consume caffeinated beverages regularly, nearly 99 percent partake of the legal drug occasionally. This can be particularly troubling considering the exacerbating impact the substance can have on common behavioral disorders. It can be a difficult but noble [&hellip;]</p>
","https://naturalnewsblogs.com/kids-get-hands-energy-drink/","142","{""tags"": [], ""updated_at"": ""2016-12-15T14:06:56""}","2016-12-15 14:06:56+01","2019-09-19 15:34:57.069302+02","108678613","english, medical"
"380116","Blame Your Illness On The Rockefellers","8157","When Rockefeller decided he needed to increase his profits and control the world’s usage of fertiliz... <truncated>","<p>When Rockefeller decided he needed to increase his profits and control the world’s usage of ferti... <truncated>","{Health}","<p>When Rockefeller decided he needed to increase his profits and control the world’s usage of fertilizer, he convinced the farmers that the petro-chemical fertilizers would enable them to spend more time farming instead of spreading manure. What he never told them was that the petro-chemical fertilizers would kill the essential mineral sulfur in the soil [&hellip;]</p>
","https://naturalnewsblogs.com/blame-illness-rockefellers/","142","{""tags"": [], ""updated_at"": ""2016-12-15T14:14:19""}","2016-12-15 14:14:19+01","2019-09-19 15:34:57.482369+02","108678615","english, medical"
"380124","Eight Natural Ways To Eliminate Anal Itching","8476","WHAT IS ANAL ITCHING?
Anal itching, also known as pruritus ani in medical terms, is a very common is... <truncated>","<h2>WHAT IS ANAL ITCHING?</h2>
<p>Anal itching, also known as pruritus ani in medical terms, is a ve... <truncated>","{Health}","<p>WHAT IS ANAL ITCHING? Anal itching, also known as pruritus ani in medical terms, is a very common issue occurring in both men and women. In fact, any age can catch this. However, it seems to be more popular among those who in the middle age. Anal itching is caused by skin or other internal [&hellip;]</p>
","https://naturalnewsblogs.com/8-great-ways-to-eliminate-anal-itching/","142","{""tags"": [""anal itching"", ""home remedies for anal itching""], ""updated_at"": ""2016-12-19T13:16:36""}","2016-12-19 13:16:36+01","2019-09-19 15:35:01.324324+02","108678623","english, medical"
"380089","Natural Tips for Fresher Breath","8309","The US dental industry is now estimated to be worth an astonishing $126 billion per year. It’s no se... <truncated>","<p>The US dental industry is now estimated to be worth an astonishing <a href=""http://www.ibisworld.... <truncated>","{Health}","<p>The US dental industry is now estimated to be worth an astonishing $126 billion per year. It’s no secret that paying to see the dentist can be expensive at the best of time, but paying for unnecessary services is really just flushing money down the plughole. Bad breath is surprisingly common, even in today’s world [&hellip;]</p>
","https://naturalnewsblogs.com/natural-tips-fresher-breath/","142","{""tags"": [""Bad Breath"", ""oral health""], ""updated_at"": ""2016-12-01T15:07:56""}","2016-12-01 15:07:56+01","2019-09-19 15:34:43.258791+02","108678588","english, medical"
"380099","5 Herbs To Boost Immunity To The Next Level That You Have Got To Try","8554","Most people understand that we live in a polluted world. And we need stronger immune systems in orde... <truncated>","<p>Most people understand that we live in a polluted world. And we need stronger immune systems in o... <truncated>","{Health}","<p>Most people understand that we live in a polluted world. And we need stronger immune systems in order to flourish in such harsh conditions.  We need immunity like Godzilla. And so are we.  Our immune system needs help, and herbs are the greatest sources of support found in Creation.  So what exactly can we use to [&hellip;]</p>
","https://naturalnewsblogs.com/5-herbs-boost-immunity-next-level-got-try/","142","{""tags"": [""antibiotics"", ""antifungal"", ""antimicrobial"", ""antiviral"", ""Astragalus"", ""echinacea"", ""Garlic"", ""goldenseal"", ""herbs"", ""immune system""], ""updated_at"": ""2016-12-07T10:05:32""}","2016-12-07 10:05:32+01","2019-09-19 15:34:49.090395+02","108678598","english, medical"
"380105","Top 5 Incredible Home Remedies for Water in Ears","8476","It is highly certain that almost all of people used to go down to the trouble that water going insid... <truncated>","<p>It is highly certain that almost all of people used to go down to the trouble that water going in... <truncated>","{Health}","<p>It is highly certain that almost all of people used to go down to the trouble that water going inside their ears. This phenomenon can take place during the time you swim, have a shower, etc. Obviously, water in ears can lead to your unexpected, uncomfortable feeling as well as the state of being inside a [&hellip;]</p>
","https://naturalnewsblogs.com/top-5-incredible-home-remedies-water-ears/","142","{""tags"": [], ""updated_at"": ""2016-12-12T11:58:59""}","2016-12-11 20:44:49+01","2019-09-19 15:34:52.021096+02","108678604","english, medical"
"380111","Open Letter For Aging Adults From An Aging Adult","8557","Aging And Your Body
You and I have probably never met.
I have worked in healthcare for over 30 years... <truncated>","<p style=""text-align: center;"">Aging And Your Body</p>
<p>You and I have probably never met.</p>
<p>... <truncated>","{Health,""Personal Care""}","<p>Aging And Your Body You and I have probably never met. I have worked in healthcare for over 30 years, many of them right here in southern Arizona. I have learned a few things that I want to share with you. Hopefully, you can relate to them. As an older adult myself, and as a [&hellip;]</p>
","https://naturalnewsblogs.com/open-letter-aging-adults-aging-adult/","142","{""tags"": [""aging &amp; health"", ""health""], ""updated_at"": ""2016-12-14T13:09:51""}","2016-12-14 13:09:51+01","2019-09-19 15:34:56.466633+02","108678610","english, medical"
"380115","Ten Herbs To Utterly Change Your Life","8554","Honestly, I realize it might be a bold statement to claim that by taking ten herbs your life can be ... <truncated>","<p>Honestly, I realize it might be a bold statement to claim that by taking ten herbs your life can ... <truncated>","{Health,Nutrition}","<p>Honestly, I realize it might be a bold statement to claim that by taking ten herbs your life can be utterly changed, but what if it was a fact?  Could there possibly be ten life altering herbs that you could take to change your life forever? Sadly, most people will decide not to read this article. [&hellip;]</p>
","https://naturalnewsblogs.com/ten-herbs-to-utterly-change-your-life/","142","{""tags"": [""Arthritis"", ""Asthma"", ""Bladder Problems"", ""Blood Sugar"", ""bronchitis"", ""caffeine"", ""colds"", ""coughs"", ""croup"", ""diabetes""], ""updated_at"": ""2016-12-15T14:12:47""}","2016-12-15 14:12:47+01","2019-09-19 15:34:57.271406+02","108678614","english, medical"
"380118","Protein and Those Amazing Amino Acids (An Overview)","7988","Talk to any lad or gal in the gym these days, young or not so young, and you will find fitness goals... <truncated>","<p>Talk to any lad or gal in the gym these days, young or not so young, and you will find fitness go... <truncated>","{Health}","<p>Talk to any lad or gal in the gym these days, young or not so young, and you will find fitness goals as vast and individual as snowflakes on a snowy winter morning. Many come in with the goal of just wanting to stay fit and slim while others want to pack on as much [&hellip;]</p>
","https://naturalnewsblogs.com/protein-amazing-amino-acids-overview/","142","{""tags"": [], ""updated_at"": ""2016-12-16T14:40:08""}","2016-12-16 14:40:08+01","2019-09-19 15:34:59.994228+02","108678617","english, medical"
"303033","4 benefits of using Himalayan salt","7623"," 


 (Natural News)
 Salt therapy has been around for decades, where people flock to salt caves and ... <truncated>","<div class=""entry-content"" itemprop=""text""> <figure class=""post-thumbnail"" itemprop=""associatedMedia... <truncated>",,,"https://www.naturalnews.com/2018-01-27-4-benefits-of-using-himalayan-salt.html","145","{""tags"": [""anxiety relief"", ""benefits of Himalayan salt"", ""detoxify"", ""goodfood"", ""healing"", ""Himalayan Salt"", ""mineral baths"", ""natural health"", ""nutrients"", ""pain relief"", ""pure mineral salts"", ""salt bath"", ""salt therapy"", ""stress relief"", ""Table Salt"", ""unrefined salt""], ""linked_articles"": [""https://www.naturalnews.com"", ""http://www.natural-salt-lamps.com/Health-benefits-of-himalayan-salt.html"", ""https://www.naturalnews.com/042753_Epsom_salt_baths_remarkable_health_benefits_detoxificatin_technique.html"", ""http://www.naturallivingideas.com/himalayan-pink-salt-benefits/"", ""http://HealingArts.news"", ""http://www.natural-salt-lamps.com/Health-benefits-of-himalayan-salt.html"", ""http://www.naturallivingideas.com/himalayan-pink-salt-benefits/"", ""https://www.addtoany.com/add_to/facebook?linkurl=https://www.naturalnews.com/2018-01-27-4-benefits-of-using-himalayan-salt.html&linkname=4%20benefits%20of%20using%20Himalayan%20salt"", ""https://www.addtoany.com/add_to/twitter?linkurl=https://www.naturalnews.com/2018-01-27-4-benefits-of-using-himalayan-salt.html&linkname=4%20benefits%20of%20using%20Himalayan%20salt"", ""https://www.addtoany.com/add_to/google_plus?linkurl=https://www.naturalnews.com/2018-01-27-4-benefits-of-using-himalayan-salt.html&linkname=4%20benefits%20of%20using%20Himalayan%20salt"", ""https://www.addtoany.com/share""], ""references"": [], ""views_number"": null, ""topic_label"": ""anxiety relief "", ""similar_articles"": [""http://www.naturalnews.com/2019-06-30-foods-that-nourish-your-brain-and-fight-depression.html"", ""http://www.naturalnews.com/2019-06-27-farmacy-gardening-does-wonders-for-your-mood.html"", ""http://www.naturalnews.com/2019-06-27-herbal-medicines-effective-for-seizure-disorders.html"", ""http://www.naturalnews.com/2019-06-26-ohio-rolls-out-medical-marijuana-program-can-it-replace-opioids.html"", ""http://www.naturalnews.com/2019-06-26-sales-for-herbal-supplements-strongest-growth-in-15-years.html"", ""http://www.naturalnews.com/2019-06-20-a-different-perspective-why-getting-upside-down-with-aerial-yoga-is-so-good-for-your-body.html"", ""http://www.naturalnews.com/2019-06-15-vitamins-to-boost-your-immune-system-when-youre-stressed.html"", ""http://www.naturalnews.com/2019-06-03-gut-microbiota-linked-to-mood-and-mental-health.html"", ""http://www.naturalnews.com/2019-06-01-lifestyle-changes-that-eliminate-depression.html"", ""http://www.naturalnews.com/2019-05-20-heres-why-the-downward-facing-dog-yoga-pose-is-good-for-your-back.html""]}","2018-01-27 00:00:00+01","2019-09-05 10:07:04.276356+02","108593216","english, medical"
"380107","How to Stop Internal Bleeding","8476","WHAT IS INTERNAL BLEEDING?
While it is widely understood that internal bleeding is invisible from ou... <truncated>","<h2><strong>WHAT IS INTERNAL BLEEDING?</strong></h2>
<p>While it is widely understood that internal ... <truncated>","{Health}","<p>WHAT IS INTERNAL BLEEDING? While it is widely understood that internal bleeding is invisible from outside of the body, the medical personnel may use more precisely term to describe the symptoms as well as the location of the body where the bleeding is found. The internal bleeding may happen inside the tissue, the head, spinal [&hellip;]</p>
","https://naturalnewsblogs.com/how-to-stop-internal-bleeding-in-safe-ways/","142","{""tags"": [""home remedies for internal bleeding"", ""how to stop"", ""internal bleeding"", ""stop internal bleeding""], ""updated_at"": ""2016-12-12T11:26:03""}","2016-12-12 11:26:03+01","2019-09-19 15:34:52.504937+02","108678606","english, medical"
"380126","Putting HO! HO! HO! In Its Proper Perspective","8157","Gift giving during Christmas time has become a worrisome experience for many people. The day before ... <truncated>","<p>Gift giving during Christmas time has become a worrisome experience for many people. The day befo... <truncated>","{Health}","<p>Gift giving during Christmas time has become a worrisome experience for many people. The day before &#8220;Black Friday,&#8221; practically everyone is trying to figure out what I should get so-and-so for Christmas? What will make him or her happy? Maybe a bicycle? A flat screen TV? A new shirt? A pen? Something. Some THING. People [&hellip;]</p>
","https://naturalnewsblogs.com/putting-ho-ho-ho-proper-perspective/","142","{""tags"": [], ""updated_at"": ""2016-12-19T14:02:05""}","2016-12-19 14:02:05+01","2019-09-19 15:35:01.788564+02","108678625","english, medical"
"380117","Aid for Autism &#8211; Learn 10 Most Effective ways to Deal with the Autistic Children","8006","According to several surveys, each one child among 68 is autistic in the United States. The increasi... <truncated>","<p>According to several surveys, each one child among 68 is autistic in the United States. The incre... <truncated>","{Health,""Mental Health""}","<p>According to several surveys, each one child among 68 is autistic in the United States. The increasing number of the affected children is really threatening. There is a chance that you may find a friend, colleague or relative cursed by the disease autism. In most of the cases, children are the victims of this disease. [&hellip;]</p>
","https://naturalnewsblogs.com/aid-autism-learn-10-effective-ways-deal-autistic-children/","142","{""tags"": [""aid for autism"", ""Aid for Autistic Children"", ""autistic child"", ""Help Autistic Kids""], ""updated_at"": ""2016-12-16T13:51:12""}","2016-12-16 13:51:12+01","2019-09-19 15:34:59.785481+02","108678616","english, medical"
"380122","Top Five Amazing Health Benefits of Alfalfa","8476","WHAT IS ALFALFA?
Alfalfa, also known as Lucerne, is a plant whose roots in below the ground about 20... <truncated>","<h2><strong>WHAT IS ALFALFA?</strong></h2>
<p>Alfalfa, also known as Lucerne, is a plant whose roots... <truncated>","{Health,Food}","<p>WHAT IS ALFALFA? Alfalfa, also known as Lucerne, is a plant whose roots in below the ground about 20 – 30 feet and contains plenty of nutrients not only in the root but also on the surface itself. Alfalfa is well – known for its nutritious elements, vitamins, minerals as well as other nutrients that [&hellip;]</p>
","https://naturalnewsblogs.com/top-5-amazing-benefits-of-alfalfa/","142","{""tags"": [""alfalfa"", ""benefits of alfalfa"", ""health benefits""], ""updated_at"": ""2016-12-19T12:56:50""}","2016-12-19 12:56:50+01","2019-09-19 15:35:00.881129+02","108678621","english, medical"
"380139","It&#8217;s Renewable, It&#8217;s Eco-friendly &#8211; It’s Hemp","8564"," 
1. Hemp’s Nanotechnology Suitable Properties Show Incredible Potential
Who would not want to have ... <truncated>","<p>&nbsp;</p>
<p><b></b>1. Hemp&#8217;s Nanotechnology Suitable Properties Show Incredible Potential... <truncated>","{Health}","<p>&nbsp; 1. Hemp&#8217;s Nanotechnology Suitable Properties Show Incredible Potential Who would not want to have personal belongings made out of amazing materials with obvious nano friendly properties especially Hemp? Yes &#8211; it&#8217;s weed, but no matter how we twist and turn it, hemp could be used for literally everything we need as a civilization &#8211; [&hellip;]</p>
","https://naturalnewsblogs.com/renewable-eco-friendly-hemp/","142","{""tags"": [""health"", ""hemp"", ""sustainable home"", ""sustainable living""], ""updated_at"": ""2016-12-27T14:13:22""}","2016-12-27 14:13:22+01","2019-09-19 15:35:11.982751+02","108678638","english, medical"
"380110","6 Natural Ways To Get Rid Of Excessive Salivation","8476","The appearance of saliva in your mouth is significant and beneficial for the oral well – beings, non... <truncated>","<p>The appearance of saliva in your mouth is significant and beneficial for the oral well – beings, ... <truncated>","{Health}","<p>The appearance of saliva in your mouth is significant and beneficial for the oral well – beings, nonetheless, it seems to be taken for granted regularly. The aim of saliva is to keep clean and healthy for your mouth thus prevent the aggravation of harmful bacteria and germs in the mouth, which may cause oral [&hellip;]</p>
","https://naturalnewsblogs.com/6-natural-ways-get-rid-saliva/","142","{""tags"": [""get rid of saliva"", ""health benefit of mint"", ""home remedies""], ""updated_at"": ""2016-12-14T13:07:18""}","2016-12-14 13:05:06+01","2019-09-19 15:34:56.266352+02","108678609","english, medical"
"380113","7 Ways You Can Find Your Bliss and Follow It","8558","What does it mean to “follow your bliss?” The phrase originates from mythologist Joseph Campbell, bu... <truncated>","<p>What does it mean to “follow your bliss?” The phrase originates from mythologist Joseph Campbell,... <truncated>","{Health,""Mental Health"",""Personal Care"",Lifestyle}","<p>What does it mean to “follow your bliss?” The phrase originates from mythologist Joseph Campbell, but what meaning do you associate with it? Your bliss isn’t always your career or a spiritually-  higher purpose. Your bliss is specifically that — your bliss. It’s happiness, silly! “To follow” assumes that you already know what your bliss [&hellip;]</p>
","https://naturalnewsblogs.com/7-ways-can-find-bliss-follow/","142","{""tags"": [""anxiety"", ""bliss"", ""happy"", ""stress"", ""wellness"", ""Wellness Lifestyle""], ""updated_at"": ""2016-12-14T14:02:50""}","2016-12-14 14:02:50+01","2019-09-19 15:34:56.870456+02","108678612","english, medical"
"380123","10 Effective Home Remedies For Nasal Polyps","8476","It is difficult to realize and diagnose nasal polyps since its symptoms are very undetectable and it... <truncated>","<p>It is difficult to realize and diagnose nasal polyps since its symptoms are very undetectable and... <truncated>","{Health}","<p>It is difficult to realize and diagnose nasal polyps since its symptoms are very undetectable and it does not cause any irritating feeling at all. You may neglect them till the situation becomes worse then you recognize it. However, once you notice the symptoms, you should see the doctor right away to examine and get [&hellip;]</p>
","https://naturalnewsblogs.com/10-effective-home-remedies-for-nasal-polyps/","142","{""tags"": [""home remedies"", ""home remedies for nasal polyps"", ""nasal polyps""], ""updated_at"": ""2016-12-19T13:07:22""}","2016-12-19 13:07:22+01","2019-09-19 15:35:01.093131+02","108678622","english, medical"
"1055075","Would you buy gray ham?","12842","
Would you buy gray ham?
How about gray lunchmeat or gray pepperoni?
No, I wouldn’t buy them either.... <truncated>","<p><a name=""Skip""></a></p>
<p><span class=""HSI_verd_9pt_bold_blue""><strong>Would you buy gray ham?</... <truncated>","{Cancer}","<p>How about gray lunchmeat or gray pepperoni?</p>
<p>The post <a href=""https://hsionline.com/2007/01/04/would-you-buy-gray-ham/"" rel=""nofollow"">Would you buy gray ham?</a> appeared first on <a href=""https://hsionline.com"" rel=""nofollow"">Health Sciences Institute - Official Site</a>.</p>","https://hsionline.com/2007/01/04/would-you-buy-gray-ham/","177","{""tags"": [""Cancer"", ""eAlert News"", ""General Health"", ""pancreatic cancer"", ""processed meat"", ""sodium nitrate""], ""updated_at"": ""2007-01-04 00:00:00Z""}","2007-01-04 01:00:00+01","2021-07-07 18:25:17.922334+02","108593217","english, medical"
"380127","A Dreadful Superstition Grips America","8353","A terrible superstition holds people around the world in its grip.  Ministers of religion, lawyers, ... <truncated>","<p>A terrible superstition holds people around the world in its grip.  Ministers of religion, lawyer... <truncated>","{Health}","<p>A terrible superstition holds people around the world in its grip.  Ministers of religion, lawyers, architects, men renowned as brilliant scientists, physicians (particularly, physicians), University professors, middle-class people, working-class people, people of all nationalities, are its victims. I was one for a very long time.  I really and truly thought that what my doctor said [&hellip;]</p>
","https://naturalnewsblogs.com/dreadful-superstition-grips-america/","142","{""tags"": [], ""updated_at"": ""2016-12-19T14:06:12""}","2016-12-19 14:06:12+01","2019-09-19 15:35:04.753718+02","108678626","english, medical"
"380133","Amazing Immunity Building Juice You Have Got To Try Right Now","8554","Winter is the “perfect storm” for cold and flu.  The cold weather forces you indoors. Of course, you... <truncated>","<p>Winter is the &#8220;perfect storm&#8221; for cold and flu.  The cold weather forces you indoors.... <truncated>","{Health}","<p>Winter is the &#8220;perfect storm&#8221; for cold and flu.  The cold weather forces you indoors. Of course, you&#8217;re then stuck sitting near the person coughing up a lung.  But if you were to try this immunity building juice, your immune system would have a fighting chance. Utilizing the natural immune boosting properties of fruit and [&hellip;]</p>
","https://naturalnewsblogs.com/amazing-immunity-building-juice-you-have-got-to-try-right-now/","142","{""tags"": [], ""updated_at"": ""2016-12-22T16:44:18""}","2016-12-22 16:44:18+01","2019-09-19 15:35:08.42281+02","108678632","english, medical"
"995640","Switch to Plant-Based Diet Could Protect Older Women's Brains","12951","By Dennis Thompson HealthDay Reporter

If you want to protect yourself against dementia, heart disea... <truncated>","<div><img alt=""News Picture: Switch to Plant-Based Diet Could Protect Older Women's Brains"" class=""h... <truncated>","{NULL}","Title: Switch to Plant-Based Diet Could Protect Older Women's Brains<br />Category: Health News<br />Created: 2/24/2021 12:00:00 AM<br />Last Editorial Review: 2/25/2021 12:00:00 AM","http://www.medicinenet.com/script/main/art.asp?articlekey=252697","186","{""keywords"": [""Switch to Plant Based Diet Could Protect Older Womens Brains""], ""tags"": []}","2021-02-26 08:00:00+01","2021-02-26 09:08:48.418397+01","108349547","english, medical"
